QuickDAQ Data
2018/12/28 15:53:13
Notes:,,
Sample Rate:,99.96746, Hz,
Measurement Type,Time Waveform,Time Waveform,
Channel Name,169.254.226.173.AD.1,169.254.226.173.AD.2,
X Axis Units,Sec,Sec,
Y Axis Units,V,V,
Time,Real,Real,
 3.57755E-005,-0.0016379356, 0.3925073147,
 3.58913E-005,-0.0016331673, 0.3933548927,
 3.60071E-005,-0.0016295910, 0.3932404518,
 3.61229E-005,-0.0016367435, 0.3923273087,
 3.62386E-005,-0.0016331673, 0.3921425343,
 3.63544E-005,-0.0016319752, 0.3911149502,
 3.64702E-005,-0.0016498566, 0.3919827938,
 3.65860E-005,-0.0016438961, 0.3922128677,
 3.67018E-005,-0.0016283989, 0.3912889957,
 3.68175E-005,-0.0016391277, 0.3928840160,
 3.69333E-005,-0.0016474724, 0.3924107552,
 3.70491E-005,-0.0016367435, 0.3921473026,
 3.71649E-005,-0.0016427040, 0.3924691677,
 3.72806E-005,-0.0016331673, 0.3923404217,
 3.73964E-005,-0.0016427040, 0.3922915459,
 3.75122E-005,-0.0016462803, 0.3919851780,
 3.76280E-005,-0.0016188622, 0.3917574883,
 3.77438E-005,-0.0016236305, 0.3910863400,
 3.78595E-005,-0.0016331673, 0.3919744492,
 3.79753E-005,-0.0016427040, 0.3930807114,
 3.80911E-005,-0.0016510487, 0.3930401802,
 3.82069E-005,-0.0016462803, 0.3930556774,
 3.83227E-005,-0.0016331673, 0.3932356834,
 3.84384E-005,-0.0016379356, 0.3936457634,
 3.85542E-005,-0.0016200542, 0.3935420513,
 3.86700E-005,-0.0016176701, 0.3925442696,
 3.87858E-005,-0.0016438961, 0.3922307491,
 3.89015E-005,-0.0016438961, 0.3923308849,
 3.90173E-005,-0.0016283989, 0.3930020332,
 3.91331E-005,-0.0016295910, 0.3936982155,
 3.92489E-005,-0.0016307831, 0.3931379318,
 3.93647E-005,-0.0016379356, 0.3927886486,
 3.94804E-005,-0.0016546249, 0.3931140900,
 3.95962E-005,-0.0016462803, 0.3929400444,
 3.97120E-005,-0.0016319752, 0.3926157951,
 3.98278E-005,-0.0016343594, 0.3930330276,
 3.99436E-005,-0.0016427040, 0.3931868076,
 4.00593E-005,-0.0016498566, 0.3930366039,
 4.01751E-005,-0.0016486645, 0.3931856155,
 4.02909E-005,-0.0016498566, 0.3927350044,
 4.04067E-005,-0.0016391277, 0.3933882713,
 4.05224E-005,-0.0016343594, 0.3943979740,
 4.06382E-005,-0.0016462803, 0.3936481476,
 4.07540E-005,-0.0016379356, 0.3923559189,
 4.08698E-005,-0.0016343594, 0.3924691677,
 4.09856E-005,-0.0016343594, 0.3931224346,
 4.11013E-005,-0.0016343594, 0.3924083710,
 4.12171E-005,-0.0016474724, 0.3923475742,
 4.13329E-005,-0.0016474724, 0.3936398029,
 4.14487E-005,-0.0016248226, 0.3936243057,
 4.15645E-005,-0.0016260147, 0.3925573826,
 4.16802E-005,-0.0016200542, 0.3926289082,
 4.17960E-005,-0.0016081333, 0.3923940659,
 4.19118E-005,-0.0016307831, 0.3922462463,
 4.20276E-005,-0.0016403198, 0.3926789761,
 4.21433E-005,-0.0016200542, 0.3926312923,
 4.22591E-005,-0.0016283989, 0.3933131695,
 4.23749E-005,-0.0016486645, 0.3935384750,
 4.24907E-005,-0.0016415119, 0.3935158253,
 4.26065E-005,-0.0016283989, 0.3937578201,
 4.27222E-005,-0.0016450882, 0.3941500187,
 4.28380E-005,-0.0016498566, 0.3940248489,
 4.29538E-005,-0.0016343594, 0.3932273388,
 4.30696E-005,-0.0016355515, 0.3942084312,
 4.31853E-005,-0.0016486645, 0.3945016861,
 4.33011E-005,-0.0016486645, 0.3920316696,
 4.34169E-005,-0.0016331673, 0.3934144974,
 4.35327E-005,-0.0016379356, 0.3946912289,
 4.36485E-005,-0.0016474724, 0.3934884071,
 4.37642E-005,-0.0016379356, 0.3934597969,
 4.38800E-005,-0.0016200542, 0.3923034668,
 4.39958E-005,-0.0016272068, 0.3925454617,
 4.41116E-005,-0.0016379356, 0.3935039043,
 4.42274E-005,-0.0016355515, 0.3925144672,
 4.43431E-005,-0.0016248226, 0.3909862041,
 4.44589E-005,-0.0016212463, 0.3912556171,
 4.45747E-005,-0.0016224384, 0.3931510448,
 4.46905E-005,-0.0016283989, 0.3938198090,
 4.48062E-005,-0.0016379356, 0.3938031197,
 4.49220E-005,-0.0016248226, 0.3935980797,
 4.50378E-005,-0.0016295910, 0.3942620754,
 4.51536E-005,-0.0016319752, 0.3946352005,
 4.52694E-005,-0.0016403198, 0.3940808773,
 4.53851E-005,-0.0016415119, 0.3936862946,
 4.55009E-005,-0.0016200542, 0.3940272331,
 4.56167E-005,-0.0016319752, 0.3935265541,
 4.57325E-005,-0.0016450882, 0.3938996792,
 4.58483E-005,-0.0016367435, 0.3949737549,
 4.59640E-005,-0.0016331673, 0.3949189186,
 4.60798E-005,-0.0016379356, 0.3950142860,
 4.61956E-005,-0.0016331673, 0.3929650784,
 4.63114E-005,-0.0016367435, 0.3928911686,
 4.64271E-005,-0.0016391277, 0.3939855099,
 4.65429E-005,-0.0016295910, 0.3937005997,
 4.66587E-005,-0.0016462803, 0.3947186470,
 4.67745E-005,-0.0016474724, 0.3942346573,
 4.68903E-005,-0.0016295910, 0.3930675983,
 4.70060E-005,-0.0016283989, 0.3934609890,
 4.71218E-005,-0.0016307831, 0.3942036629,
 4.72376E-005,-0.0016379356, 0.3940141201,
 4.73534E-005,-0.0016379356, 0.3928625584,
 4.74691E-005,-0.0016403198, 0.3934895992,
 4.75849E-005,-0.0016343594, 0.3941857815,
 4.77007E-005,-0.0016415119, 0.3940820694,
 4.78165E-005,-0.0016534328, 0.3951084614,
 4.79323E-005,-0.0016367435, 0.3947460651,
 4.80480E-005,-0.0016403198, 0.3934335709,
 4.81638E-005,-0.0016379356, 0.3932976723,
 4.82796E-005,-0.0016307831, 0.3932440281,
 4.83954E-005,-0.0016260147, 0.3940582275,
 4.85112E-005,-0.0016129017, 0.3940880299,
 4.86269E-005,-0.0016403198, 0.3941714764,
 4.87427E-005,-0.0016391277, 0.3937828541,
 4.88585E-005,-0.0016152859, 0.3924500942,
 4.89743E-005,-0.0016236305, 0.3932857513,
 4.90900E-005,-0.0016391277, 0.3948116302,
 4.92058E-005,-0.0016534328, 0.3949606419,
 4.93216E-005,-0.0016605854, 0.3942489624,
 4.94374E-005,-0.0016522408, 0.3948140144,
 4.95532E-005,-0.0016367435, 0.3946769238,
 4.96689E-005,-0.0016570091, 0.3941655159,
 4.97847E-005,-0.0016593933, 0.3949666023,
 4.99005E-005,-0.0016450882, 0.3945982456,
 5.00163E-005,-0.0016522408, 0.3945350647,
 5.01321E-005,-0.0016438961, 0.3955376148,
 5.02478E-005,-0.0016343594, 0.3951895237,
 5.03636E-005,-0.0016224384, 0.3941404819,
 5.04794E-005,-0.0016248226, 0.3933715820,
 5.05952E-005,-0.0016355515, 0.3941476345,
 5.07109E-005,-0.0016295910, 0.3949010372,
 5.08267E-005,-0.0016152859, 0.3947865963,
 5.09425E-005,-0.0016355515, 0.3958153725,
 5.10583E-005,-0.0016474724, 0.3959000111,
 5.11741E-005,-0.0016438961, 0.3954434395,
 5.12898E-005,-0.0016558170, 0.3954911232,
 5.14056E-005,-0.0016307831, 0.3947067261,
 5.15214E-005,-0.0016176701, 0.3946042061,
 5.16372E-005,-0.0016474724, 0.3960192204,
 5.17530E-005,-0.0016534328, 0.3957903385,
 5.18687E-005,-0.0016355515, 0.3942418098,
 5.19845E-005,-0.0016438961, 0.3939664364,
 5.21003E-005,-0.0016498566, 0.3941643238,
 5.22161E-005,-0.0016558170, 0.3946089745,
 5.23318E-005,-0.0016617775, 0.3957903385,
 5.24476E-005,-0.0016546249, 0.3966426849,
 5.25634E-005,-0.0016534328, 0.3962409496,
 5.26792E-005,-0.0016462803, 0.3953087330,
 5.27950E-005,-0.0016236305, 0.3952157497,
 5.29107E-005,-0.0016129017, 0.3953731060,
 5.30265E-005,-0.0016164780, 0.3955757618,
 5.31423E-005,-0.0016236305, 0.3953778744,
 5.32581E-005,-0.0016367435, 0.3952002525,
 5.33738E-005,-0.0016474724, 0.3953599930,
 5.34896E-005,-0.0016498566, 0.3944313526,
 5.36054E-005,-0.0016391277, 0.3950560093,
 5.37212E-005,-0.0016486645, 0.3959214687,
 5.38370E-005,-0.0016438961, 0.3952348232,
 5.39527E-005,-0.0016641617, 0.3962683678,
 5.40685E-005,-0.0016844273, 0.3971278667,
 5.41843E-005,-0.0016522408, 0.3958070278,
 5.43001E-005,-0.0016450882, 0.3945004940,
 5.44159E-005,-0.0016307831, 0.3949391842,
 5.45316E-005,-0.0016176701, 0.3955590725,
 5.46474E-005,-0.0016331673, 0.3947329521,
 5.47632E-005,-0.0016438961, 0.3959012032,
 5.48790E-005,-0.0016558170, 0.3968870640,
 5.49947E-005,-0.0016570091, 0.3963530064,
 5.51105E-005,-0.0016593933, 0.3956890106,
 5.52263E-005,-0.0016546249, 0.3949189186,
 5.53421E-005,-0.0016486645, 0.3949248791,
 5.54579E-005,-0.0016391277, 0.3949916363,
 5.55736E-005,-0.0016188622, 0.3953731060,
 5.56894E-005,-0.0016355515, 0.3958320618,
 5.58052E-005,-0.0016582012, 0.3955399990,
 5.59210E-005,-0.0016534328, 0.3960192204,
 5.60368E-005,-0.0016427040, 0.3964757919,
 5.61525E-005,-0.0016522408, 0.3967869282,
 5.62683E-005,-0.0016391277, 0.3965401649,
 5.63841E-005,-0.0016272068, 0.3948593140,
 5.64999E-005,-0.0016391277, 0.3948664665,
 5.66156E-005,-0.0016248226, 0.3947579861,
 5.67314E-005,-0.0016438961, 0.3949570656,
 5.68472E-005,-0.0016534328, 0.3951072693,
 5.69630E-005,-0.0016295910, 0.3942334652,
 5.70788E-005,-0.0016343594, 0.3946006298,
 5.71945E-005,-0.0016260147, 0.3947091103,
 5.73103E-005,-0.0016367435, 0.3943657875,
 5.74261E-005,-0.0016570091, 0.3961038589,
 5.75419E-005,-0.0016438961, 0.3970003128,
 5.76577E-005,-0.0016498566, 0.3965353966,
 5.77734E-005,-0.0016498566, 0.3961741924,
 5.78892E-005,-0.0016224384, 0.3954088688,
 5.80050E-005,-0.0016510487, 0.3958249092,
 5.81208E-005,-0.0016796589, 0.3966712952,
 5.82365E-005,-0.0016701221, 0.3965878487,
 5.83523E-005,-0.0016653538, 0.3960001469,
 5.84681E-005,-0.0016582012, 0.3942847252,
 5.85839E-005,-0.0016641617, 0.3934419155,
 5.86997E-005,-0.0016546249, 0.3943085670,
 5.88154E-005,-0.0016343594, 0.3934335709,
 5.89312E-005,-0.0016403198, 0.3930032253,
 5.90470E-005,-0.0016450882, 0.3943192959,
