light,,,,,,,,,,dark (ascending V),,,,,,,,,dark (descending V),,,,,,,
Time stamp,V_lockin,V_applied,,V_drop,I_net (A),I_net (uA),I_bias,Resistance,,Time stamp,V_lockin,V_applied,V_drop,I_net (A),I_net (uA),I_bias,Resistance,,Time stamp,V_lockin,V_applied,V_drop,I_net (A),I_net (uA),I_bias,Resistance
399.851047,-0.41,-0.409365,-4.09365,-0.091567,-0.00017,-170,-3.98E-09,537.410815,,395.505889,-0.742505,-0.74268,-1.104317,-9.45E-05,-94.5,-1.13E-08,11682.3054,,365.012478,0.453,0.453066,0.757774,4.89E-05,4.89E+01,3.08E-08,15497.40999
404.047465,-0.409,-0.407351,-4.07351,-0.090935,-0.00017,-170,9.70E-10,533.509126,,399.304202,-0.741505,-0.740665,-1.103386,-9.41E-05,-94.1,1.54E-08,11729.6591,,368.833648,0.452,0.451113,0.754662,4.86E-05,4.86E+01,-1.25E-08,15515.78857
408.257283,-0.408,-0.407351,-4.07351,-0.091292,-0.000169,-169,-2.27E-09,538.823396,,403.099383,-0.740505,-0.740665,-1.10508,-9.42E-05,-94.2,-1.40E-08,11735.8889,,372.644783,0.451,0.451113,0.75587,4.85E-05,4.85E+01,3.86E-08,15578.76929
412.462615,-0.407,-0.405336,-4.05336,-0.091007,-0.000169,-169,-8.90E-10,537.275818,,406.909633,-0.739505,-0.738712,-1.103872,-9.38E-05,-93.8,1.49E-08,11764.3358,,376.463615,0.45,0.449099,0.751981,4.82E-05,4.82E+01,-3.91E-09,15604.45035
416.664681,-0.406,-0.405336,-4.05336,-0.090994,-0.000169,-169,-1.67E-09,539.781044,,410.721159,-0.738505,-0.738712,-1.10553,-9.34E-05,-93.4,-2.11E-08,11837.67,,380.268004,0.449,0.449099,0.752321,4.81E-05,4.81E+01,4.02E-08,15626.11873
420.872928,-0.405,-0.403322,-4.03322,-0.090831,-0.000169,-169,-1.86E-09,539.041421,,414.522561,-0.737505,-0.736759,-1.103567,-9.30E-05,-93,-2.82E-08,11871.5337,,384.089237,0.448,0.447084,0.748291,4.79E-05,4.79E+01,-2.82E-08,15630.40551
425.073067,-0.404,-0.403322,-4.03322,-0.090623,-0.000168,-168,-3.20E-10,540.50212,,418.315923,-0.736505,-0.736759,-1.100942,-9.32E-05,-93.2,-1.19E-08,11809.9202,,387.888143,0.447,0.447084,0.751076,4.78E-05,4.78E+01,4.06E-08,15713.0864
429.282685,-0.403,-0.401369,-4.01369,-0.090721,-0.000167,-167,-1.36E-09,541.868621,,422.130052,-0.735505,-0.734745,-1.099937,-9.24E-05,-92.4,5.08E-09,11902.2862,,391.682742,0.446,0.445131,0.746975,4.75E-05,4.75E+01,-5.10E-10,15734.31998
433.49826,-0.402,-0.401369,-4.01369,-0.090617,-0.000167,-167,-3.90E-10,543.820544,,425.938615,-0.734505,-0.734745,-1.100633,-9.26E-05,-92.6,-6.34E-08,11887.024,,395.510598,0.445,0.445131,0.747008,4.74E-05,4.74E+01,3.77E-08,15745.06192
437.698943,-0.401,-0.399355,-3.99355,-0.09071,-0.000166,-166,-5.70E-10,544.940304,,429.78334,-0.733505,-0.732731,-1.094484,-9.25E-05,-92.5,1.33E-08,11835.5202,,399.282436,0.444,0.443178,0.743215,4.71E-05,4.71E+01,-8.92E-09,15775.25247
441.915354,-0.4,-0.399355,-3.99355,-0.090769,-0.000166,-166,-1.83E-09,547.451904,,433.615474,-0.732505,-0.732731,-1.095974,-9.25E-05,-92.5,-6.26E-09,11848.5432,,403.065151,0.443,0.443178,0.744076,4.71E-05,4.71E+01,2.59E-08,15803.69384
446.11958,-0.399,-0.397402,-3.97402,-0.090576,-0.000166,-166,-1.97E-09,547.094111,,437.437221,-0.731505,-0.730717,-1.095519,-9.16E-05,-91.6,-3.21E-09,11965.6089,,406.873449,0.442,0.441164,0.741494,4.68E-05,4.68E+01,1.90E-10,15853.15295
450.330667,-0.398,-0.397341,-3.97341,-0.090347,-0.000165,-165,-1.36E-09,548.239781,,441.241388,-0.730505,-0.730717,-1.095387,-9.14E-05,-91.4,-2.17E-08,11980.6529,,410.684035,0.441,0.441164,0.741491,4.67E-05,4.67E+01,4.52E-08,15876.48282
454.535125,-0.397,-0.395388,-3.95388,-0.090239,-0.000165,-165,-2.37E-09,548.327413,,445.061642,-0.729505,-0.728764,-1.093383,-9.12E-05,-91.2,1.33E-09,11984.936,,414.508394,0.44,0.43915,0.736973,4.64E-05,4.64E+01,-7.24E-09,15881.03829
458.753809,-0.396,-0.395388,-3.95388,-0.089931,-0.000164,-164,0,549.639492,,448.872064,-0.728505,-0.728764,-1.093667,-9.18E-05,-91.8,-5.09E-08,11910.9732,,418.322893,0.439,0.43915,0.737657,4.63E-05,4.63E+01,4.57E-08,15922.08301
462.958921,-0.395,-0.393373,-3.93373,-0.090094,-0.000164,-164,-9.90E-10,550.7687,,452.688924,-0.727505,-0.726688,-1.088758,-9.12E-05,-91.2,-5.87E-08,11942.32,,422.13528,0.438,0.437136,0.733077,4.60E-05,4.60E+01,-2.00E-08,15938.47866
467.169163,-0.394,-0.393373,-3.93373,-0.090066,-0.000163,-163,-1.88E-09,552.870254,,456.511204,-0.726505,-0.726749,-1.083067,-9.11E-05,-91.1,-7.50E-08,11892.4478,,425.955382,0.437,0.437136,0.73507,4.60E-05,4.60E+01,4.68E-08,15991.83551
471.378861,-0.393,-0.391359,-3.91359,-0.089858,-0.000163,-163,-4.10E-10,551.538494,,460.323531,-0.725505,-0.724735,-1.075723,-9.06E-05,-90.6,-4.11E-08,11868.991,,429.764332,0.436,0.435122,0.730382,4.56E-05,4.56E+01,-1.30E-08,16000.16704
475.573574,-0.392,-0.391359,-3.91359,-0.089946,-0.000162,-162,1.00E-10,555.64492,,464.143028,-0.724505,-0.724735,-1.071787,-9.01E-05,-90.1,-4.05E-08,11898.1643,,433.59152,0.435,0.435122,0.731688,4.56E-05,4.56E+01,4.37E-08,16053.22461
479.78069,-0.391,-0.389406,-3.89406,-0.090129,-0.000162,-162,-1.87E-09,557.051272,,467.94366,-0.723505,-0.722721,-1.067923,-8.97E-05,-89.7,-4.53E-09,11910.7715,,437.40495,0.434,0.433168,0.727269,4.52E-05,4.52E+01,1.62E-09,16073.30596
483.992784,-0.39,-0.389406,-3.89406,-0.089925,-0.000161,-161,-2.76E-09,559.063082,,471.764917,-0.722505,-0.722721,-1.067611,-8.94E-05,-89.4,-4.11E-08,11940.7845,,441.220421,0.433,0.433168,0.727064,4.52E-05,4.52E+01,3.55E-08,16084.37203
488.209226,-0.389,-0.387392,-3.87392,-0.089545,-0.000161,-161,-1.89E-09,557.349039,,475.579383,-0.721505,-0.720768,-1.06368,-8.90E-05,-89,-1.30E-08,11954.745,,445.022892,0.432,0.431154,0.723483,4.49E-05,4.49E+01,1.50E-09,16123.76271
492.401676,-0.388,-0.387392,-3.87392,-0.089329,-0.00016,-160,-4.30E-10,559.436621,,479.404465,-0.720505,-0.720768,-1.062574,-8.89E-05,-88.9,-3.60E-08,11959.0042,,448.851088,0.431,0.431154,0.723344,4.48E-05,4.48E+01,4.43E-08,16150.18037
496.611597,-0.387,-0.385378,-3.85378,-0.089417,-0.00016,-160,-7.00E-11,560.476795,,483.200739,-0.719505,-0.718693,-1.059165,-8.86E-05,-88.6,1.46E-09,11953.6577,,452.672232,0.43,0.42914,0.718895,4.45E-05,4.45E+01,-2.16E-08,16166.03107
500.827922,-0.386,-0.385378,-3.85378,-0.089575,-0.000159,-159,4.50E-10,564.960633,,487.026922,-0.718505,-0.718693,-1.059481,-8.84E-05,-88.4,-2.25E-08,11982.3374,,456.485962,0.429,0.42914,0.721033,4.44E-05,4.44E+01,4.95E-08,16247.22415
505.035758,-0.385,-0.383364,-3.83364,-0.089837,-0.000158,-158,2.40E-10,567.12043,,490.832705,-0.717505,-0.71674,-1.057435,-8.80E-05,-88,-7.03E-09,12018.5511,,460.287072,0.428,0.427126,0.716063,4.41E-05,4.41E+01,-8.76E-09,16249.66471
509.243577,-0.384,-0.383364,-3.83364,-0.090046,-0.000157,-157,-1.28E-09,572.501618,,494.636261,-0.716505,-0.716679,-1.056918,-8.79E-05,-87.9,-6.39E-08,12026.9286,,464.116889,0.427,0.427126,0.71692,4.40E-05,4.40E+01,4.51E-08,16290.18399
513.452717,-0.383,-0.381411,-3.81411,-0.089961,-0.000157,-157,-1.38E-09,572.291971,,498.453859,-0.715505,-0.714725,-1.050756,-8.77E-05,-87.7,-3.60E-08,11978.1932,,467.93749,0.426,0.425173,0.712372,4.38E-05,4.38E+01,-2.13E-08,16271.19318
517.666662,-0.382,-0.381411,-3.81411,-0.089853,-0.000156,-156,-1.06E-09,574.753117,,502.259139,-0.714505,-0.714725,-1.047342,-8.75E-05,-87.5,-1.49E-08,11971.4948,,471.746968,0.425,0.425173,0.714477,4.37E-05,4.37E+01,4.65E-08,16352.36812
521.861978,-0.381,-0.379396,-3.79396,-0.089804,-0.000156,-156,-1.41E-09,574.314145,,506.043057,-0.713505,-0.712711,-1.046036,-8.76E-05,-87.6,-1.73E-08,11940.9476,,475.568406,0.424,0.423159,0.709815,4.33E-05,4.33E+01,-3.83E-09,16383.4667
526.085095,-0.38,-0.379396,-3.79396,-0.089685,-0.000155,-155,-2.84E-09,577.323563,,509.796463,-0.712505,-0.712711,-1.044478,-8.76E-05,-87.6,-9.93E-09,11926.2035,,479.400186,0.423,0.423159,0.710164,4.33E-05,4.33E+01,4.22E-08,16405.11923
530.291545,-0.379,-0.377443,-3.77443,-0.089283,-0.000155,-155,-1.00E-10,575.535787,,513.613202,-0.711505,-0.710697,-1.043674,-8.54E-05,-85.4,-1.42E-08,12221.1349,,483.218852,0.422,0.421144,0.705918,4.30E-05,4.30E+01,-6.76E-09,16429.96657
534.497821,-0.378,-0.377443,-3.77443,-0.089434,-0.000154,-154,-2.23E-09,579.944676,,517.433921,-0.710505,-0.710697,-1.042441,-8.61E-05,-86.1,-1.15E-08,12107.7184,,487.047161,0.421,0.421206,0.706581,4.29E-05,4.29E+01,4.37E-08,16468.1847
538.706215,-0.377,-0.375429,-3.75429,-0.089154,-0.000154,-154,-2.71E-09,579.007293,,521.25337,-0.709505,-0.708683,-1.041466,-8.58E-05,-85.8,5.17E-09,12145.1911,,490.853967,0.42,0.419191,0.702193,4.26E-05,4.26E+01,-5.03E-09,16493.67872
542.914542,-0.376,-0.375429,-3.75429,-0.088773,-0.000153,-153,-1.80E-10,580.699388,,525.055893,-0.708505,-0.708683,-1.042192,-8.57E-05,-85.7,-2.33E-08,12163.4544,,494.666097,0.419,0.419191,0.702677,4.25E-05,4.25E+01,4.75E-08,16516.39548
547.122491,-0.375,-0.373415,-3.73415,-0.088903,-0.000153,-153,-1.16E-09,581.242807,,528.851128,-0.707505,-0.70673,-1.040026,-8.45E-05,-84.5,-1.31E-08,12312.5067,,498.482903,0.418,0.417177,0.69792,4.22E-05,4.22E+01,3.30E-09,16543.92998
551.318604,-0.374,-0.373415,-3.73415,-0.088838,-0.000152,-152,-1.60E-09,584.878981,,532.649447,-0.706505,-0.70673,-1.038882,-8.44E-05,-84.4,-2.45E-08,12310.2204,,502.283185,0.417,0.417177,0.697577,4.21E-05,4.21E+01,4.30E-08,16571.15612
555.535714,-0.373,-0.371401,-3.71401,-0.088692,-0.000152,-152,-9.80E-10,584.680088,,536.444323,-0.705505,-0.704716,-1.036643,-8.43E-05,-84.3,-2.61E-08,12290.3485,,506.117563,0.416,0.415163,0.693229,4.18E-05,4.18E+01,-8.05E-09,16586.46182
559.730236,-0.372,-0.371401,-3.71401,-0.088658,-0.000151,-151,-4.40E-10,588.421525,,540.262063,-0.704505,-0.704716,-1.034238,-8.48E-05,-84.8,-2.34E-08,12191.5048,,509.897438,0.415,0.415163,0.694022,4.17E-05,4.17E+01,5.08E-08,16632.30707
563.939653,-0.371,-0.369448,-3.69448,-0.088742,-0.000151,-151,-1.73E-09,588.616672,,544.074883,-0.703505,-0.702763,-1.032095,-8.43E-05,-84.3,1.31E-08,12238.1737,,513.691314,0.414,0.41321,0.688944,4.14E-05,4.14E+01,-1.82E-08,16627.25846
568.159206,-0.37,-0.369448,-3.69448,-0.08856,-0.00015,-150,-2.50E-10,591.103728,,547.898118,-0.702505,-0.702763,-1.033573,-8.43E-05,-84.3,4.77E-09,12257.1521,,517.492218,0.413,0.41321,0.69074,4.14E-05,4.14E+01,5.03E-08,16683.86483
572.372757,-0.369,-0.367434,-3.67434,-0.088673,-0.00015,-150,-1.42E-09,592.739661,,551.716577,-0.701505,-0.700748,-1.034228,-8.39E-05,-83.9,6.31E-09,12322.4057,,521.310656,0.412,0.411196,0.685665,4.10E-05,4.10E+01,-5.69E-09,16721.51903
576.577481,-0.368,-0.367434,-3.67434,-0.088559,-0.000149,-149,-5.40E-10,595.413227,,555.524578,-0.700505,-0.700748,-1.03503,-8.40E-05,-84,-2.91E-08,12326.3964,,525.133801,0.411,0.411196,0.686211,4.10E-05,4.10E+01,3.52E-08,16752.79336
580.791751,-0.367,-0.365419,-3.65419,-0.088614,-0.000149,-149,-2.00E-09,596.162738,,559.300524,-0.699505,-0.698734,-1.032326,-8.31E-05,-83.1,-3.90E-08,12421.222,,528.956171,0.41,0.409182,0.682663,4.07E-05,4.07E+01,8.00E-09,16783.94
585.00672,-0.366,-0.365419,-3.65419,-0.08838,-0.000148,-148,-2.02E-09,597.542021,,563.112932,-0.698505,-0.698795,-1.028602,-8.28E-05,-82.8,-2.83E-08,12421.0637,,532.769866,0.409,0.409182,0.68183,4.06E-05,4.06E+01,2.78E-08,16796.79766
589.225988,-0.365,-0.363466,-3.63466,-0.088142,-0.000148,-148,-1.45E-09,596.143048,,566.92204,-0.697505,-0.696781,-1.025946,-8.20E-05,-82,-1.99E-08,12509.0975,,536.595537,0.408,0.407167,0.679041,4.03E-05,4.03E+01,-3.12E-09,16839.98815
593.422666,-0.364,-0.363466,-3.63466,-0.088012,-0.000147,-147,-1.56E-09,599.550382,,570.740605,-0.696505,-0.696781,-1.024163,-8.18E-05,-81.8,-3.73E-08,12514.2486,,540.402878,0.407,0.407167,0.679313,4.03E-05,4.03E+01,3.42E-08,16869.17564
597.627542,-0.363,-0.361452,-3.61452,-0.087869,-0.000147,-147,4.60E-10,599.017162,,574.552862,-0.695505,-0.694767,-1.020641,-8.17E-05,-81.7,-2.93E-08,12496.2805,,544.213447,0.406,0.405214,0.675861,3.99E-05,3.99E+01,-1.46E-09,16929.96618
601.832447,-0.362,-0.361452,-3.61452,-0.088132,-0.000146,-146,-1.90E-10,604.171128,,578.336977,-0.694505,-0.694767,-1.017882,-8.16E-05,-81.6,-2.30E-10,12468.8268,,548.020491,0.405,0.405214,0.675973,3.99E-05,3.99E+01,4.87E-08,16952.74392
606.044906,-0.361,-0.359438,-3.59438,-0.088256,-0.000146,-146,-2.24E-09,605.521421,,582.12499,-0.693505,-0.692753,-1.018049,-8.14E-05,-81.4,-3.93E-09,12507.9504,,551.837682,0.404,0.4032,0.671063,3.96E-05,3.96E+01,-2.51E-08,16955.83101
610.257804,-0.36,-0.359438,-3.59438,-0.087984,-0.000145,-145,-5.40E-10,607.678074,,585.921655,-0.692505,-0.692753,-1.017846,-8.11E-05,-81.1,-3.26E-09,12546.1473,,555.624871,0.403,0.4032,0.67359,3.95E-05,3.95E+01,5.16E-08,17038.13225
614.47744,-0.359,-0.357424,-3.57424,-0.088038,-0.000145,-145,-6.80E-10,608.429846,,589.73957,-0.691505,-0.6908,-1.017701,-8.07E-05,-80.7,-2.17E-08,12608.9174,,559.460975,0.402,0.401247,0.668411,3.92E-05,3.92E+01,1.13E-09,17041.66246
618.675434,-0.358,-0.357424,-3.57424,-0.088065,-0.000144,-144,-4.80E-10,613.316784,,593.545158,-0.690505,-0.6908,-1.015733,-8.05E-05,-80.5,-4.10E-08,12615.7102,,563.284052,0.401,0.401247,0.668273,3.92E-05,3.92E+01,4.17E-08,17068.80267
622.874076,-0.357,-0.355471,-3.55471,-0.088139,-0.000143,-143,-5.80E-10,614.391457,,597.336648,-0.689505,-0.688725,-1.011841,-8.02E-05,-80.2,-9.64E-09,12618.1053,,567.079338,0.4,0.399233,0.664057,3.88E-05,3.88E+01,-3.60E-09,17114.21695
627.055629,-0.356,-0.355471,-3.55471,-0.088191,-0.000142,-142,-9.20E-10,619.239099,,601.143248,-0.688505,-0.688725,-1.011078,-8.01E-05,-80.1,-3.66E-08,12628.156,,570.869276,0.399,0.399233,0.664362,3.88E-05,3.88E+01,4.75E-08,17140.60919
631.273607,-0.355,-0.353456,-3.53456,-0.088176,-0.000142,-142,-2.38E-09,619.257338,,604.962385,-0.687505,-0.686771,-1.007595,-7.96E-05,-79.6,-5.77E-09,12660.0258,,574.681142,0.398,0.397219,0.659562,3.84E-05,3.84E+01,4.70E-10,17161.8736
635.48577,-0.354,-0.353456,-3.53456,-0.087872,-0.000142,-142,-3.38E-09,620.886753,,608.797358,-0.686505,-0.686771,-1.00718,-7.96E-05,-79.6,-1.30E-08,12647.8167,,578.481785,0.397,0.397219,0.659466,3.84E-05,3.84E+01,4.11E-08,17165.25647
639.710365,-0.353,-0.351442,-3.51442,-0.087368,-0.000141,-141,-9.40E-10,619.075197,,612.607217,-0.685505,-0.684757,-1.006081,-7.91E-05,-79.1,8.17E-09,12715.3758,,582.309354,0.396,0.395205,0.655318,3.80E-05,3.80E+01,-1.15E-09,17222.82613
643.912253,-0.352,-0.351442,-3.51442,-0.087342,-0.00014,-140,-1.00E-09,622.31211,,616.416131,-0.684505,-0.684757,-1.00708,-7.91E-05,-79.1,-6.93E-08,12739.4467,,586.125756,0.395,0.395205,0.655433,3.80E-05,3.80E+01,4.58E-08,17226.62485
648.136581,-0.351,-0.349428,-3.49428,-0.087308,-0.00014,-140,-7.70E-10,622.706951,,620.238393,-0.683505,-0.682804,-1.000346,-7.87E-05,-78.7,-1.59E-08,12705.6945,,589.922361,0.394,0.393251,0.650806,3.77E-05,3.77E+01,-1.07E-08,17245.22711
652.359788,-0.35,-0.349428,-3.49428,-0.087326,-0.000139,-139,-1.65E-09,626.475903,,624.047615,-0.682505,-0.682804,-0.998944,-7.86E-05,-78.6,-2.70E-08,12706.1034,,593.74555,0.393,0.393251,0.65181,3.77E-05,3.77E+01,3.96E-08,17305.55238
656.564126,-0.349,-0.347475,-3.47475,-0.087166,-0.000139,-139,-1.78E-09,626.272041,,627.880461,-0.681505,-0.68079,-0.99646,-7.79E-05,-77.9,-9.79E-09,12784.3054,,597.554717,0.392,0.391237,0.647805,3.73E-05,3.73E+01,3.45E-09,17351.19996
660.7765,-0.348,-0.347475,-3.47475,-0.086978,-0.000138,-138,-1.05E-09,628.360071,,631.69387,-0.680505,-0.68079,-0.995694,-7.79E-05,-77.9,-2.50E-08,12782.2341,,601.360346,0.391,0.391237,0.647426,3.73E-05,3.73E+01,3.03E-08,17352.7081
665.007342,-0.347,-0.345461,-3.45461,-0.08694,-0.000138,-138,-1.96E-09,628.483649,,635.517775,-0.679505,-0.678715,-0.993375,-7.81E-05,-78.1,-1.76E-08,12713.8517,,605.148109,0.39,0.389284,0.644347,3.70E-05,3.70E+01,9.60E-10,17431.48515
669.219288,-0.346,-0.345461,-3.45461,-0.086717,-0.000137,-137,-1.76E-09,632.051216,,639.331591,-0.678505,-0.678715,-0.991799,-7.79E-05,-77.9,-1.27E-08,12726.3748,,608.952316,0.389,0.389223,0.644211,3.69E-05,3.69E+01,4.17E-08,17446.59358
673.430387,-0.345,-0.343508,-3.43508,-0.086529,-0.000137,-137,-2.99E-09,631.372556,,643.149251,-0.677505,-0.676762,-0.990728,-7.75E-05,-77.5,-1.30E-09,12791.3401,,612.748381,0.388,0.38727,0.640001,3.66E-05,3.66E+01,-2.28E-09,17484.19559
677.636611,-0.344,-0.343508,-3.43508,-0.086103,-0.000136,-136,-1.85E-09,633.531441,,646.983429,-0.676505,-0.676762,-0.990798,-7.76E-05,-77.6,-3.40E-08,12768.654,,616.552857,0.387,0.38727,0.640217,3.65E-05,3.65E+01,4.34E-08,17521.55976
681.852229,-0.343,-0.341494,-3.41494,-0.085906,-0.000136,-136,-1.48E-09,632.188447,,650.772716,-0.675505,-0.674747,-0.987588,-7.70E-05,-77,-1.95E-09,12822.406,,620.35797,0.386,0.385256,0.635855,3.62E-05,3.62E+01,-8.78E-09,17550.11211
686.054873,-0.342,-0.341494,-3.41494,-0.085773,-0.000135,-135,-2.66E-09,635.239358,,654.556996,-0.674505,-0.674747,-0.987586,-7.69E-05,-76.9,-3.31E-08,12840.4197,,624.187636,0.385,0.385256,0.636729,3.62E-05,3.62E+01,4.17E-08,17605.51085
690.252707,-0.341,-0.339479,-3.39479,-0.085413,-0.000135,-135,-6.70E-10,632.90018,,658.354224,-0.673505,-0.672733,-0.984445,-7.66E-05,-76.6,-1.13E-08,12858.5879,,627.979394,0.384,0.383242,0.632509,3.59E-05,3.59E+01,-1.64E-09,17639.77495
694.461789,-0.34,-0.339479,-3.39479,-0.085446,-0.000134,-134,-1.10E-09,637.408586,,662.164591,-0.672505,-0.672733,-0.983482,-7.65E-05,-76.5,-1.15E-08,12863.1458,,631.798058,0.383,0.383242,0.632616,3.58E-05,3.58E+01,3.82E-08,17661.40337
698.643861,-0.339,-0.337465,-3.37465,-0.085398,-0.000134,-134,-1.90E-09,637.727581,,665.991014,-0.671505,-0.67078,-0.982544,-7.60E-05,-76,-1.65E-08,12935.3916,,635.621221,0.382,0.381289,0.628743,3.55E-05,3.55E+01,2.53E-09,17715.86603
702.834187,-0.338,-0.337465,-3.37465,-0.085188,-0.000133,-133,-4.20E-10,641.194238,,669.81659,-0.670505,-0.67078,-0.981102,-7.59E-05,-75.9,-4.07E-08,12923.476,,639.408648,0.381,0.381289,0.628479,3.55E-05,3.55E+01,3.78E-08,17718.2626
707.045504,-0.337,-0.335512,-3.35512,-0.085272,-0.000133,-133,-2.46E-09,642.19686,,673.627419,-0.669505,-0.668766,-0.977229,-7.56E-05,-75.6,-1.34E-08,12931.5477,,643.194145,0.38,0.379274,0.624654,3.51E-05,3.51E+01,-2.92E-09,17775.28917
711.256835,-0.336,-0.335512,-3.35512,-0.084945,-0.000132,-132,1.13E-09,644.486742,,677.455497,-0.668505,-0.668766,-0.976103,-7.55E-05,-75.5,-3.10E-08,12928.3407,,646.973247,0.379,0.379274,0.624923,3.51E-05,3.51E+01,3.93E-08,17786.96921
715.470902,-0.335,-0.333498,-3.33498,-0.085335,-0.000132,-132,2.60E-10,647.272354,,681.266195,-0.667505,-0.666752,-0.973202,-7.52E-05,-75.2,-1.29E-08,12939.1307,,650.806255,0.378,0.37726,0.620952,3.48E-05,3.48E+01,4.30E-10,17850.55801
719.684355,-0.334,-0.333498,-3.33498,-0.085555,-0.000131,-131,-1.64E-09,655.441255,,685.085496,-0.666505,-0.666752,-0.972097,-7.52E-05,-75.2,-2.33E-08,12926.8223,,654.598906,0.377,0.37726,0.620851,3.47E-05,3.47E+01,5.64E-08,17883.3627
723.874534,-0.333,-0.331484,-3.31484,-0.085386,-0.000131,-131,-4.26E-09,654.159396,,688.911305,-0.665505,-0.664799,-0.969956,-7.49E-05,-74.9,-1.46E-08,12954.9237,,658.432739,0.376,0.375307,0.615156,3.44E-05,3.44E+01,-6.71E-09,17879.80132
728.088019,-0.332,-0.331484,-3.31484,-0.084698,-0.00013,-130,1.15E-09,652.598534,,692.73829,-0.664505,-0.664799,-0.968681,-7.45E-05,-74.5,-3.02E-08,12996.6739,,662.224204,0.375,0.375307,0.61581,3.44E-05,3.44E+01,4.02E-08,17914.95674
732.300309,-0.331,-0.329531,-3.29531,-0.085101,-0.00013,-130,-2.65E-09,655.943046,,696.538667,-0.663505,-0.662724,-0.965852,-7.43E-05,-74.3,-2.12E-08,13004.4276,,666.026711,0.374,0.373354,0.611772,3.41E-05,3.41E+01,-9.79E-09,17960.74648
736.510674,-0.33,-0.32947,-3.2947,-0.084733,-0.000129,-129,7.00E-11,658.717991,,700.366402,-0.662505,-0.662785,-0.96396,-7.42E-05,-74.2,-3.04E-08,12995.6682,,669.819961,0.373,0.373293,0.612709,3.40E-05,3.40E+01,5.18E-08,18021.00088
740.71877,-0.329,-0.327517,-3.27517,-0.084906,-0.000129,-129,-1.90E-10,659.871834,,704.172284,-0.661505,-0.660831,-0.961083,-7.38E-05,-73.8,9.20E-09,13023.2016,,673.62466,0.372,0.371279,0.607503,3.36E-05,3.36E+01,1.49E-09,18057.47329
744.929799,-0.328,-0.327517,-3.27517,-0.08504,-0.000128,-128,-1.13E-09,665.636867,,707.982498,-0.660505,-0.66077,-0.962195,-7.37E-05,-73.7,-3.60E-08,13056.6588,,677.439985,0.371,0.371279,0.607335,3.36E-05,3.36E+01,4.35E-08,18065.25708
749.13619,-0.327,-0.325502,-3.25502,-0.08498,-0.000128,-128,-1.05E-09,665.750521,,711.791557,-0.659505,-0.658817,-0.95878,-7.34E-05,-73.4,-1.71E-08,13070.0959,,681.251532,0.37,0.369265,0.602975,3.33E-05,3.33E+01,-1.76E-09,18119.69678
753.352262,-0.326,-0.325502,-3.25502,-0.084937,-0.000127,-127,-1.09E-09,670.542607,,715.630126,-0.658505,-0.658817,-0.957222,-7.33E-05,-73.3,-3.84E-08,13054.1917,,685.063517,0.369,0.369265,0.603116,3.32E-05,3.32E+01,4.49E-08,18144.02495
757.569526,-0.325,-0.323488,-3.23488,-0.084883,-0.000127,-127,-2.27E-09,670.732287,,719.443381,-0.657505,-0.656864,-0.953602,-7.27E-05,-72.7,-3.66E-08,13108.1021,,688.859865,0.368,0.367311,0.59859,3.29E-05,3.29E+01,-1.42E-09,18179.6888
761.766812,-0.324,-0.323549,-3.23549,-0.084602,-0.000126,-126,-1.73E-09,672.842803,,723.249442,-0.656505,-0.656864,-0.950149,-7.27E-05,-72.7,-1.76E-08,13076.1097,,692.668118,0.367,0.367311,0.598703,3.29E-05,3.29E+01,4.99E-08,18221.74538
765.957841,-0.323,-0.321535,-3.21535,-0.084428,-0.000125,-125,-2.36E-09,673.3469,,727.08442,-0.655505,-0.654789,-0.948587,-7.24E-05,-72.4,-1.88E-08,13102.8467,,696.478962,0.366,0.365297,0.593655,3.26E-05,3.26E+01,-4.08E-09,18235.82084
770.159883,-0.322,-0.321535,-3.21535,-0.084118,-0.000124,-124,-2.56E-09,676.080714,,730.903975,-0.654505,-0.65485,-0.946868,-7.24E-05,-72.4,-1.81E-08,13086.066,,700.300894,0.365,0.365297,0.594005,3.25E-05,3.25E+01,4.19E-08,18260.27307
774.359913,-0.321,-0.319521,-3.19521,-0.083767,-0.000124,-124,-1.36E-09,674.520365,,734.710686,-0.653505,-0.652836,-0.945234,-7.19E-05,-71.9,-2.50E-09,13146.9869,,704.119977,0.364,0.363344,0.589758,3.22E-05,3.22E+01,-6.26E-09,18317.76565
778.557117,-0.32,-0.31946,-3.1946,-0.083665,-0.000123,-123,-1.44E-09,677.944808,,738.514766,-0.652505,-0.652897,-0.945174,-7.17E-05,-71.7,-3.61E-08,13174.4223,,707.919156,0.363,0.363344,0.590345,3.22E-05,3.22E+01,4.63E-08,18351.51231
782.746034,-0.319,-0.317568,-3.17568,-0.083549,-0.000123,-123,-1.70E-10,677.336811,,742.323803,-0.651505,-0.650822,-0.941723,-7.13E-05,-71.3,-1.37E-08,13206.0324,,711.733733,0.362,0.36133,0.58564,3.18E-05,3.18E+01,-6.30E-09,18402.1668
786.957989,-0.318,-0.317568,-3.17568,-0.083682,-0.000122,-122,-1.61E-09,684.690085,,746.102363,-0.650505,-0.650883,-0.940513,-7.12E-05,-71.2,-4.97E-08,13212.7177,,715.54808,0.361,0.36133,0.586206,3.18E-05,3.18E+01,4.80E-08,18442.03495
