[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1557474810.224000 5/10/2019, 4:53:30 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, 
INFO, WEIGHT, 1.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 0
INFO, COMMENT, 
INFO, SEQUENCE FILE: 190519_PlatedSn_onSi_5.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1557483561.458,,1.000000e+001,4.083577e+000,8.473709e-007,1.172815e-008,-7.149763e-002,1.097906e-002,3,8.726116e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.972198e-002,0,,0,
1557483575.918,,1.000000e+001,3.960534e+000,8.478268e-007,1.820447e-008,-7.385099e-002,1.300968e-003,3,8.731861e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.824212e-001,0,,0,
1557483590.988,,1.000000e+001,3.824013e+000,8.262332e-007,2.051484e-008,-8.353050e-002,9.156018e-003,3,8.494624e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.078241e-001,0,,0,
1557483604.988,,1.000000e+001,3.732914e+000,8.444987e-007,1.512418e-008,-6.707457e-002,1.424052e-002,3,8.768157e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.403586e-002,0,,0,
1557483619.008,,1.000000e+001,3.616229e+000,8.395446e-007,4.056777e-009,-8.535172e-002,2.759006e-002,3,8.738215e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.614182e-002,0,,0,
1557483632.728,,1.000000e+001,3.508113e+000,8.344574e-007,2.790397e-008,-7.774422e-002,1.992468e-002,3,8.712653e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.844613e-002,0,,0,
1557483647.698,,1.000000e+001,3.380317e+000,8.507434e-007,3.426674e-008,-8.040349e-002,2.265546e-002,3,8.684976e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.709501e-002,0,,0,
1557483661.918,,1.000000e+001,3.257532e+000,8.511109e-007,4.621347e-009,-6.426692e-002,1.781521e-003,3,8.707702e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.741712e-002,0,,0,
1557483676.638,,1.000000e+001,3.136886e+000,8.349028e-007,1.083592e-008,-7.214525e-002,8.020809e-004,3,8.647168e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.055670e-001,0,,0,
1557483691.418,,1.000000e+001,3.014554e+000,8.716709e-007,2.189725e-008,-7.118684e-002,1.396824e-002,3,8.707467e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.776188e-002,0,,0,
1557483705.638,,1.000000e+001,2.894123e+000,8.355079e-007,3.939410e-009,-8.129843e-002,4.573776e-004,3,8.655097e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.304786e-002,0,,0,
1557483720.608,,1.000000e+001,2.773204e+000,8.258850e-007,6.685650e-009,-6.179511e-002,1.874049e-003,3,8.560458e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.419107e-002,0,,0,
1557483735.148,,1.000000e+001,2.646704e+000,8.585403e-007,3.515665e-008,-9.035099e-002,2.023993e-002,3,8.686886e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.393311e-002,0,,0,
1557483750.368,,1.000000e+001,2.534049e+000,8.427169e-007,4.285765e-009,-8.240287e-002,9.189135e-003,3,8.823527e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.762383e-002,0,,0,
1557483765.868,,1.000000e+001,2.418237e+000,8.527343e-007,3.333215e-008,-6.944402e-002,3.745575e-003,3,8.641437e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.640194e-002,0,,0,
1557483780.839,,1.000000e+001,2.300407e+000,8.433574e-007,5.766083e-009,-8.531075e-002,1.146089e-003,3,8.573565e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.673906e-002,0,,0,
1557483794.989,,1.000000e+001,2.197833e+000,8.374268e-007,2.139470e-008,-7.013929e-002,9.415190e-003,3,8.491325e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,5.993700e-002,0,,0,
1557483809.309,,1.000000e+001,2.110888e+000,8.355282e-007,1.580740e-008,-8.100376e-002,2.801322e-003,3,8.608123e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,6.068301e-002,0,,0,
1557483825.279,,1.000000e+001,2.009418e+000,8.291698e-007,3.917395e-008,-9.543091e-002,1.525298e-002,3,8.459424e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,6.380796e-002,0,,0,
1557483956.689,,1.000000e+001,1.876763e+000,8.389660e-007,3.103206e-009,-7.157128e-002,2.362895e-003,3,8.729314e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.578010e-001,0,,0,
1557483971.259,,1.000000e+001,1.808231e+000,8.591838e-007,2.771245e-008,-5.595049e-002,1.664014e-002,3,8.814556e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.419918e-004,0,,0,
1557483985.779,,1.000000e+001,1.809102e+000,8.359160e-007,3.953960e-009,-5.483171e-002,1.573598e-002,3,8.760519e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,5.869865e-004,0,,0,
1557483999.789,,1.000000e+001,1.808476e+000,8.612029e-007,4.154743e-008,-6.029712e-002,5.359938e-003,3,8.961462e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.528025e-003,0,,0,
1557484014.009,,1.000000e+001,1.807863e+000,8.394666e-007,2.933787e-009,-8.111995e-002,2.671887e-002,3,8.619771e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.313925e-003,0,,0,
1557484027.539,,1.000000e+001,1.807367e+000,8.355022e-007,5.645822e-009,-6.617500e-002,1.295171e-002,3,8.703207e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.915097e-003,0,,0,
1557484041.509,,1.000000e+001,1.808049e+000,8.397181e-007,3.808698e-008,-6.706012e-002,5.915774e-003,3,8.783005e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.839565e-004,0,,0,
1557484055.439,,1.000000e+001,1.807464e+000,8.537442e-007,1.191043e-008,-7.173345e-002,1.946358e-002,3,8.837210e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.471996e-003,0,,0,
1557484069.509,,1.000000e+001,1.807491e+000,8.491612e-007,3.154510e-008,-8.368994e-002,2.323419e-003,3,8.647465e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.738071e-003,0,,0,
1557484083.489,,1.000000e+001,1.807500e+000,8.405747e-007,1.677146e-008,-7.424489e-002,2.978899e-002,3,8.595998e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.759665e-004,0,,0,
1557484097.969,,1.000000e+001,1.807216e+000,8.486163e-007,2.296759e-008,-7.199033e-002,1.569644e-002,3,8.649465e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,6.209612e-004,0,,0,
1557484112.199,,1.000000e+001,1.806220e+000,8.164204e-007,3.409680e-008,-8.660083e-002,4.513999e-002,3,8.555806e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.678944e-003,0,,0,
1557484123.729,,1.000000e+001,1.806291e+000,8.480351e-007,0.000000e+000,-8.347394e-002,0.000000e+000,3,8.459837e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,1,1.184940e-003,0,,0,
1557484350.919,,5.000000e+001,1.801166e+000,1.447299e-006,2.280017e-008,-4.094534e-002,1.473317e-003,3,9.161787e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.821995e-003,0,,0,
1557484393.969,,5.000000e+001,1.930948e+000,1.430068e-006,6.159063e-009,-4.739525e-002,1.292573e-002,3,9.184409e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,5.654693e-002,0,,0,
1557484413.439,,5.000000e+001,2.037040e+000,1.439548e-006,3.261001e-008,-4.707728e-002,1.109846e-002,3,9.020806e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,7.436299e-002,0,,0,
1557484431.409,,5.000000e+001,2.179704e+000,1.439943e-006,3.483565e-009,-3.822089e-002,4.570878e-003,3,9.212864e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.266210e-001,0,,0,
1557484444.929,,5.000000e+001,2.337345e+000,1.453092e-006,1.661193e-008,-4.745881e-002,1.233135e-003,3,9.099752e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.147931e-001,0,,0,
1557484458.159,,5.000000e+001,2.479564e+000,1.437074e-006,1.383876e-008,-4.045603e-002,2.146889e-003,3,9.191552e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.159470e-001,0,,0,
1557484471.829,,5.000000e+001,2.620829e+000,1.450111e-006,9.998269e-009,-4.162767e-002,3.204022e-003,3,9.070228e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.181228e-001,0,,0,
1557484485.650,,5.000000e+001,2.741154e+000,1.428710e-006,1.526952e-008,-4.273056e-002,1.251190e-003,3,9.136885e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.896016e-002,0,,0,
1557484499.370,,5.000000e+001,2.855263e+000,1.418991e-006,2.110196e-008,-4.301141e-002,2.443247e-003,3,8.985243e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.602904e-002,0,,0,
1557484514.130,,5.000000e+001,2.958705e+000,1.430333e-006,1.061179e-008,-4.089661e-002,1.240882e-002,3,9.201731e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.419013e-002,0,,0,
1557484528.890,,5.000000e+001,3.085216e+000,1.457964e-006,2.454959e-008,-5.114448e-002,1.095653e-002,3,8.977448e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.156586e-002,0,,0,
1557484543.360,,5.000000e+001,3.188814e+000,1.422630e-006,1.286911e-008,-4.258564e-002,1.547349e-002,3,9.010227e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.023691e-002,0,,0,
1557484557.890,,5.000000e+001,3.292999e+000,1.433621e-006,1.356865e-008,-4.493431e-002,6.849964e-003,3,9.046154e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.599496e-002,0,,0,
1557484572.670,,5.000000e+001,3.402547e+000,1.418853e-006,9.920533e-009,-4.264297e-002,1.310659e-002,3,9.054993e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,7.485890e-002,0,,0,
1557484586.890,,5.000000e+001,3.503697e+000,1.401485e-006,8.025288e-009,-4.932321e-002,4.710002e-003,3,9.156075e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,7.229614e-002,0,,0,
1557484600.660,,5.000000e+001,3.602509e+000,1.429054e-006,1.098809e-008,-3.793631e-002,8.156627e-004,3,9.014279e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.518409e-002,0,,0,
1557484614.690,,5.000000e+001,3.706113e+000,1.415165e-006,1.187068e-008,-3.608177e-002,1.309123e-002,3,9.210552e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.014297e-002,0,,0,
1557484630.160,,5.000000e+001,3.806089e+000,1.417128e-006,7.129838e-009,-4.904483e-002,1.649133e-002,3,8.929363e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.016750e-001,0,,0,
1557484646.140,,5.000000e+001,3.921278e+000,1.422216e-006,4.824208e-009,-4.077701e-002,3.961898e-003,3,9.091538e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,7.796693e-002,0,,0,
1557484660.660,,5.000000e+001,4.039593e+000,1.404691e-006,3.055520e-008,-4.986407e-002,1.716575e-003,3,8.996798e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.595070e-001,0,,0,
1557484674.690,,5.000000e+001,4.323967e+000,1.439123e-006,1.383723e-008,-8.266370e-002,6.262217e-002,3,6.868650e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.108241e-001,0,,0,
1557484687.480,,5.000000e+001,4.426607e+000,1.420961e-006,2.852490e-008,-3.589250e-002,1.288960e-002,3,9.073099e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,5.665779e-002,0,,0,
1557484700.960,,5.000000e+001,4.515092e+000,1.430432e-006,1.002729e-008,-3.894997e-002,1.087088e-002,3,9.002222e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.016269e-001,0,,0,
1557484714.780,,5.000000e+001,4.650527e+000,1.438804e-006,5.545150e-008,-4.014987e-002,6.939671e-003,3,9.027464e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,8.644009e-002,0,,0,
1557484728.770,,5.000000e+001,4.770949e+000,1.413685e-006,1.267674e-008,-4.260003e-002,1.621100e-003,3,9.018716e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.055951e-001,0,,0,
1557484742.740,,5.000000e+001,4.889830e+000,1.419045e-006,1.216563e-008,-3.068792e-002,1.300890e-003,3,8.894954e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,9.172440e-002,0,,0,
1557484815.460,,5.000000e+001,4.993837e+000,1.418829e-006,2.203158e-008,-4.359746e-002,3.781199e-003,3,8.900291e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,4.457712e-002,0,,0,
1557484828.460,,5.000000e+001,5.003731e+000,1.439213e-006,1.467094e-008,-3.716867e-002,2.259479e-003,3,9.082152e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.034187e-003,0,,0,
1557484841.610,,5.000000e+001,5.002739e+000,1.407593e-006,1.726420e-008,-3.370015e-002,1.568861e-003,3,9.043860e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,2.955914e-003,0,,0,
1557484854.710,,5.000000e+001,5.002624e+000,1.421322e-006,1.672126e-008,-4.219405e-002,9.603704e-003,3,8.959148e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.014709e-003,0,,0,
1557484868.430,,5.000000e+001,5.001493e+000,1.446149e-006,1.221877e-008,-3.866298e-002,1.077563e-002,3,8.975438e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.754284e-003,0,,0,
1557484881.980,,5.000000e+001,5.000962e+000,1.409157e-006,1.123215e-008,-4.250508e-002,1.080540e-005,3,8.837678e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.939297e-003,0,,0,
1557484895.740,,5.000000e+001,5.000731e+000,1.394652e-006,1.016355e-008,-3.876126e-002,7.677117e-003,3,8.914582e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.500000e+000,2,2,1.107216e-003,0,,0,
