QuickDAQ Data
2019/01/09 21:25:40
Notes:,,
Sample Rate:,99.96746, Hz,
Measurement Type,Time Waveform,Time Waveform,
Channel Name,169.254.226.173.AD.1,169.254.226.173.AD.2,
X Axis Units,Sec,Sec,
Y Axis Units,V,V,
Time,Real,Real,
 4.48062E-005, 0.0027132034, 0.0216126442,
 4.49220E-005, 0.0027239323, 0.0215828419,
 4.50378E-005, 0.0027108192, 0.0215911865,
 4.51536E-005, 0.0027358532, 0.0216901302,
 4.52694E-005, 0.0027489662, 0.0217628479,
 4.53851E-005, 0.0027406216, 0.0217318535,
 4.55009E-005, 0.0027334690, 0.0216531754,
 4.56167E-005, 0.0027251244, 0.0215768814,
 4.57325E-005, 0.0027132034, 0.0215852261,
 4.58483E-005, 0.0027012825, 0.0215876102,
 4.59640E-005, 0.0027239323, 0.0216090679,
 4.60798E-005, 0.0027406216, 0.0216019154,
 4.61956E-005, 0.0027322769, 0.0215685368,
 4.63114E-005, 0.0027346611, 0.0216245651,
 4.64271E-005, 0.0027227402, 0.0216197968,
 4.65429E-005, 0.0027203560, 0.0215339661,
 4.66587E-005, 0.0027298927, 0.0216186047,
 4.67745E-005, 0.0027394295, 0.0217556953,
 4.68903E-005, 0.0027358532, 0.0217354298,
 4.70060E-005, 0.0027084351, 0.0216042995,
 4.71218E-005, 0.0027215481, 0.0216186047,
 4.72376E-005, 0.0027155876, 0.0215947628,
 4.73534E-005, 0.0027132034, 0.0216186047,
 4.74691E-005, 0.0027358532, 0.0216841698,
 4.75849E-005, 0.0027465820, 0.0217199326,
 4.77007E-005, 0.0027382374, 0.0217688084,
 4.78165E-005, 0.0027370453, 0.0217962265,
 4.79323E-005, 0.0027596951, 0.0218462944,
 4.80480E-005, 0.0027394295, 0.0217247009,
 4.81638E-005, 0.0027239323, 0.0216841698,
 4.82796E-005, 0.0027394295, 0.0216734409,
 4.83954E-005, 0.0027489662, 0.0217115879,
 4.85112E-005, 0.0027382374, 0.0217604637,
 4.86269E-005, 0.0027191639, 0.0217187405,
 4.87427E-005, 0.0027358532, 0.0217556953,
 4.88585E-005, 0.0027561188, 0.0218439102,
 4.89743E-005, 0.0027406216, 0.0218427181,
 4.90900E-005, 0.0027275085, 0.0217425823,
 4.92058E-005, 0.0027239323, 0.0217044353,
 4.93216E-005, 0.0027358532, 0.0217330456,
 4.94374E-005, 0.0027346611, 0.0216639042,
 4.95532E-005, 0.0027143955, 0.0216186047,
 4.96689E-005, 0.0027215481, 0.0216448307,
 4.97847E-005, 0.0027406216, 0.0217819214,
 4.99005E-005, 0.0027370453, 0.0217711926,
 5.00163E-005, 0.0027358532, 0.0217056274,
 5.01321E-005, 0.0027358532, 0.0217199326,
 5.02478E-005, 0.0027465820, 0.0217247009,
 5.03636E-005, 0.0027537346, 0.0218021870,
 5.04794E-005, 0.0027334690, 0.0217425823,
 5.05952E-005, 0.0027322769, 0.0217318535,
 5.07109E-005, 0.0027263165, 0.0217032433,
 5.08267E-005, 0.0709915161, 0.6669831276,
 5.09425E-005, 0.1171565056, 1.5384459496,
 5.10583E-005, 0.0783276558, 1.7713189125,
 5.11741E-005, 0.0533282757, 1.7791938782,
 5.12898E-005, 0.0404119492, 1.7805254459,
 5.14056E-005, 0.0332105160, 1.7803609371,
 5.15214E-005, 0.0291931629, 1.7784059048,
 5.16372E-005, 0.0268900394, 1.7752265930,
 5.17530E-005, 0.0253200531, 1.7716908455,
 5.18687E-005, 0.0238776207, 1.7676293850,
 5.19845E-005, 0.0224840641, 1.7630612850,
 5.21003E-005, 0.0210583210, 1.7580091953,
 5.22161E-005, 0.0196123123, 1.7523992062,
 5.23318E-005, 0.0181710720, 1.7462587357,
 5.24476E-005, 0.0167751312, 1.7397964001,
 5.25634E-005, 0.0154614449, 1.7328226566,
 5.26792E-005, 0.0142538548, 1.7254853249,
 5.27950E-005, 0.0132203102, 1.7184805870,
 5.29107E-005, 0.0123274326, 1.7125236988,
 5.30265E-005, 0.0115334988, 1.7080295086,
 5.31423E-005, 0.0108206272, 1.7047882080,
 5.32581E-005, 0.0101792812, 1.7022132874,
 5.33738E-005, 0.0096285343, 1.7002320290,
 5.34896E-005, 0.0091636181, 1.6986548901,
 5.36054E-005, 0.0087821484, 1.6972124577,
 5.37212E-005, 0.0084292889, 1.6959381104,
 5.38370E-005, 0.0080871582, 1.6948032379,
 5.39527E-005, 0.0077736378, 1.6938591003,
 5.40685E-005, 0.0075030327, 1.6930115223,
 5.41843E-005, 0.0072455406, 1.6922163963,
 5.43001E-005, 0.0070106983, 1.6915774345,
 5.44159E-005, 0.0068104267, 1.6910851002,
 5.45316E-005, 0.0066435337, 1.6907644272,
 5.46474E-005, 0.0064909458, 1.6905081272,
 5.47632E-005, 0.0063550472, 1.6905617714,
 5.48790E-005, 0.0062298775, 1.6910302639,
 5.49947E-005, 0.0061011314, 1.6913986206,
 5.51105E-005, 0.0059592724, 1.6918957233,
 5.52263E-005, 0.0058245659, 1.6926920414,
 5.53421E-005, 0.0057244301, 1.6937685013,
 5.54579E-005, 0.0056278706, 1.6950297356,
 5.55736E-005, 0.0055432320, 1.6963183880,
 5.56894E-005, 0.0054788589, 1.6978073120,
 5.58052E-005, 0.0054264069, 1.6994655132,
 5.59210E-005, 0.0053715706, 1.7011439800,
 5.60368E-005, 0.0053310394, 1.7028474808,
 5.61525E-005, 0.0052988529, 1.7014729977,
 5.62683E-005, 0.0052523613, 1.6991055012,
 5.63841E-005, 0.0052201748, 1.7009902000,
 5.64999E-005, 0.0051903725, 1.7045235634,
 5.66156E-005, 0.0051474571, 1.7068743706,
 5.67314E-005, 0.0050997734, 1.7092537880,
 5.68472E-005, 0.0050616264, 1.7125201225,
 5.69630E-005, 0.0050461292, 1.7157363892,
 5.70788E-005, 0.0050246716, 1.7188441753,
