3052.955619,249.91,0.099151,9.92E-06,0.03299,3.27E-07,,
3063.570227,249.91,0.099151,9.92E-06,0.032809,3.25E-07,,
3074.174833,249.92,0.099153,9.92E-06,0.032687,3.24E-07,,
3084.758439,249.92,0.099155,9.92E-06,0.032858,3.26E-07,,
3095.374046,249.93,0.099145,9.91E-06,0.032901,3.26E-07,,
3105.95665,249.93,0.099153,9.92E-06,0.032838,3.26E-07,,
3116.576259,249.93,0.099151,9.92E-06,0.03293,3.27E-07,,
3127.156863,249.94,0.099154,9.92E-06,0.032757,3.25E-07,,
3137.75947,249.94,0.099146,9.91E-06,0.03279,3.25E-07,,
3148.344075,249.94,0.099153,9.92E-06,0.032909,3.26E-07,,
3158.970683,249.94,0.099154,9.92E-06,0.032797,3.25E-07,,
3169.557289,249.95,0.099152,9.92E-06,0.032677,3.24E-07,,
3180.172895,249.95,0.099152,9.92E-06,0.032788,3.25E-07,,
3190.7425,249.95,0.099156,9.92E-06,0.033029,3.28E-07,,
3201.356107,249.95,0.099147,9.91E-06,0.032598,3.23E-07,,
3211.957714,249.95,0.099153,9.92E-06,0.032919,3.26E-07,,
3222.56132,249.95,0.099152,9.92E-06,0.032647,3.24E-07,,
3233.145926,249.95,0.099153,9.92E-06,0.032626,3.24E-07,,
3243.758533,249.96,0.099154,9.92E-06,0.032888,3.26E-07,,
3254.346138,249.96,0.099155,9.92E-06,0.032585,3.23E-07,,
3264.945744,249.96,0.099148,9.91E-06,0.032638,3.24E-07,,
3275.53235,249.96,0.099152,9.92E-06,0.032546,3.23E-07,,
3286.158957,249.96,0.099154,9.92E-06,0.032444,3.22E-07,,
3296.719562,249.96,0.099153,9.92E-06,0.032556,3.23E-07,,
3307.335169,249.96,0.099149,9.91E-06,0.032688,3.24E-07,,
3317.946776,249.96,0.099154,9.92E-06,0.032676,3.24E-07,,
3328.558383,249.96,0.099152,9.92E-06,0.033,3.27E-07,,
3339.159989,249.96,0.099153,9.92E-06,0.032677,3.24E-07,,
3349.774596,249.96,0.099154,9.92E-06,0.032717,3.24E-07,,
3360.381203,249.96,0.099154,9.92E-06,0.032697,3.24E-07,,
3370.974809,249.97,0.099153,9.92E-06,0.032828,3.26E-07,,
3381.582415,249.97,0.099145,9.91E-06,0.032649,3.24E-07,,
3392.161021,249.97,0.099152,9.92E-06,0.032637,3.24E-07,,
3402.779628,249.97,0.099152,9.92E-06,0.032768,3.25E-07,,
3413.373234,249.97,0.099153,9.92E-06,0.032596,3.23E-07,,
3423.978841,249.97,0.099151,9.92E-06,0.032617,3.23E-07,,
3434.564445,249.97,0.099151,9.92E-06,0.032798,3.25E-07,,
3445.176053,249.97,0.09915,9.92E-06,0.032698,3.24E-07,,
3455.748658,249.97,0.099149,9.91E-06,0.032739,3.25E-07,,
3466.376266,249.97,0.099149,9.91E-06,0.032749,3.25E-07,,
3476.95187,249.97,0.099151,9.92E-06,0.032546,3.23E-07,,
3487.576478,249.97,0.09915,9.92E-06,0.032446,3.22E-07,,
3498.164084,249.97,0.099149,9.91E-06,0.032577,3.23E-07,,
3508.775691,249.97,0.099151,9.92E-06,0.032466,3.22E-07,,
3519.363296,249.97,0.099151,9.92E-06,0.032577,3.23E-07,,
3529.983903,249.97,0.09915,9.92E-06,0.032698,3.24E-07,,
3540.563509,249.97,0.099153,9.92E-06,0.032586,3.23E-07,,
3551.178116,249.97,0.09915,9.92E-06,0.032587,3.23E-07,,
3561.777722,249.97,0.099152,9.92E-06,0.032506,3.22E-07,,
3572.380329,249.98,0.099152,9.92E-06,0.032485,3.22E-07,,
3582.936932,249.98,0.099155,9.92E-06,0.032444,3.22E-07,,
3593.56554,249.98,0.099152,9.92E-06,0.032375,3.21E-07,,
3604.152146,249.98,0.099156,9.92E-06,0.032706,3.24E-07,,
3614.751752,249.98,0.099154,9.92E-06,0.032364,3.21E-07,,
3625.349359,249.98,0.099151,9.92E-06,0.032556,3.23E-07,,
3635.951965,249.98,0.099152,9.92E-06,0.032465,3.22E-07,,
3646.52357,249.98,0.099155,9.92E-06,0.032555,3.23E-07,,
3657.137177,249.98,0.099147,9.91E-06,0.032457,3.22E-07,,
3667.709781,249.98,0.099155,9.92E-06,0.032737,3.25E-07,,
3678.338389,249.98,0.099153,9.92E-06,0.032596,3.23E-07,,
3688.896993,249.98,0.099153,9.92E-06,0.032747,3.25E-07,,
3699.537601,249.98,0.099153,9.92E-06,0.032556,3.23E-07,,
3710.099205,249.98,0.099155,9.92E-06,0.032535,3.23E-07,,
3720.721814,249.98,0.099155,9.92E-06,0.032646,3.24E-07,,
3731.294418,249.98,0.099157,9.92E-06,0.032534,3.23E-07,,
3741.920026,249.98,0.099155,9.92E-06,0.032384,3.21E-07,,
3752.49263,249.98,0.099156,9.92E-06,0.032333,3.21E-07,,
3763.108238,249.98,0.099153,9.92E-06,0.032667,3.24E-07,,
3773.711844,249.98,0.099154,9.92E-06,0.032596,3.23E-07,,
3784.322451,249.98,0.099154,9.92E-06,0.032505,3.22E-07,,
3794.882055,249.98,0.099155,9.92E-06,0.032484,3.22E-07,,
3805.500662,249.98,0.099149,9.91E-06,0.032355,3.21E-07,,
3816.069266,249.98,0.099156,9.92E-06,0.032403,3.21E-07,,
3826.688874,249.98,0.099154,9.92E-06,0.032394,3.21E-07,,
3837.28348,249.98,0.099153,9.92E-06,0.032465,3.22E-07,,
3847.889087,249.98,0.099151,9.92E-06,0.032385,3.21E-07,,
3858.482693,249.98,0.099154,9.92E-06,0.032404,3.21E-07,,
3869.0973,249.98,0.099154,9.92E-06,0.032525,3.23E-07,,
3879.682906,249.98,0.099151,9.92E-06,0.032375,3.21E-07,,
3890.307513,249.98,0.099151,9.92E-06,0.032587,3.23E-07,,
3900.887118,249.98,0.099148,9.91E-06,0.032557,3.23E-07,,
3911.496725,249.98,0.099148,9.91E-06,0.032648,3.24E-07,,
3922.084331,249.98,0.099149,9.91E-06,0.032456,3.22E-07,,
3932.682937,249.98,0.099143,9.91E-06,0.032549,3.23E-07,,
3943.256542,249.99,0.099149,9.91E-06,0.032497,3.22E-07,,
3953.88415,249.99,0.099147,9.91E-06,0.032457,3.22E-07,,
3964.457755,249.99,0.09915,9.92E-06,0.032476,3.22E-07,,
3975.071361,249.99,0.099148,9.91E-06,0.032426,3.22E-07,,
3985.669967,249.99,0.09915,9.92E-06,0.032526,3.23E-07,,
3996.271574,249.99,0.099148,9.91E-06,0.032406,3.21E-07,,
4006.845179,249.99,0.09915,9.92E-06,0.032405,3.21E-07,,
4017.470787,249.99,0.099149,9.91E-06,0.032486,3.22E-07,,
4028.043391,249.99,0.099149,9.91E-06,0.032607,3.23E-07,,
4038.670999,249.99,0.099153,9.92E-06,0.032485,3.22E-07,,
4049.283606,249.99,0.099152,9.92E-06,0.032677,3.24E-07,,
4059.888212,249.99,0.099153,9.92E-06,0.032435,3.22E-07,,
4070.493819,249.99,0.099153,9.92E-06,0.032263,3.20E-07,,
4081.085425,249.99,0.099154,9.92E-06,0.032495,3.22E-07,,
